content,gender,userlevel,score,ticket
终于把魔戒三部曲欠了二十年的票补齐了，电脑上刷过无数次，再看大荧幕上感受还是完全不同的。经常想象屏幕上看到过那些经典场景在大荧幕上看到时的感觉，真看了后发现还是低估了，何止哪些经典场景，从开场夏尔镇、幽谷全程与小屏幕上完全不同的感觉。视觉感官，音效即使剧情已烂熟，仍然全程无尿点。视听结果下的感官效果，经典的剧情，台词加上演员的完美演绎，综合下来。是我看过电影中当之无愧的第一。剧情寓义也很深刻，欲望&诱惑=堕落，大部分看似能看淡一切，淡泊名利的人，只是因为没有经过诱惑，作为观众看到片中那些被魔戒诱惑为欲望失去自我的人，会觉得他们愚蠢，可大部分人自己也在欲望和诱惑中沉沦失去自我而不自知。咕噜，萨鲁曼，比尔博，甘道夫，弗罗多……所有人，有几人能做到控制欲望经得起诱惑？咕噜，萨鲁曼固然是堕落了，比尔博一样是没经住的，只不过关键时刻被甘道夫阻止了；甘道夫，也自知经不起诱惑，一开始就对魔戒畏之如虎，这也大部分人能做到的最高地步了；唯弗罗多因主角在经多次沉沦与清明纠结，坚持下来。我们每个人都像咕噜，出生是史密戈，被诱惑而沉沦欲望后成为咕噜，偶尔一丝清明短暂恢复成史密戈。最终多半还是成为咕噜…,1,2,10,1
费话时段太多，结局平淡,1,2,5,1
好看，强烈推荐,2,2,10,1
啥呀，三个小时没看懂，场面也不精彩，上当，那么高分怎么来的,0,2,1,0
非常不错的电影,0,2,10,0
载入影史的史诗片，毫无疑问的神作。,0,3,10,1
很棒的电影，不管是场景还是叙事架构演员选角演员的演技都很棒！可是如果你期待太高的话，可能看完稍微会有些意犹未尽吧！另外四个小时片长对新人可能不是太友好。,0,2,9,1
比第一部好多了,0,2,9,0
三部里最喜欢的一部 最nb的一部,0,3,10,1
 画面只能说是震撼人心,0,3,10,1
好看，怀念这种大片,2,2,10,0
电影没看到，一肚子气，小孩居然要购票，又不给退，什么东西,2,3,0,0
没什么好说的，20年前可还是看的DVD。前几年找到了原版蓝光资源，差不多要200G一部，为了收藏特意买了个1T移动硬盘，就放着三部电影。,0,3,10,1
只有这个系列的电影3个半小时没感觉，太好看了,0,2,10,1
洛汗铁蹄，所向披靡。史诗终篇，历史伊始,0,3,10,1
虽然已经看过好几次了，但是大荧幕上依然超级震撼，皮平的那首歌响起的时候我鸡皮疙瘩都起来了，指环王真的yyds,0,3,10,1
首先，泰国大笨象爱护协会对索隆王国的虐象行为已经发出了律师函表示控告。其次，没想到看个奇幻片看到最终回会被里面的感情感动的一塌糊涂，Sam和Frodo之间，Pipin和Merry之间的友情，四人组和九人组之间的互相牵挂，互相帮助，居然让我在IMAX屏幕面前看出了眼泪🥲印象最深的是Boromir死了以后，父亲将怒气迁移到另一个儿子Faramir身上，结果本来没死还差点被他老爸弄死。。。这偏执狂老爸真是害人不浅。再次，如果说第二部主要的目的是搞掉索伦，那么第三部的主要作用就是毁掉魔戒，但是问题来了，结局也没明说索伦究竟怎么了。最后，戒指与魂器，最后Frodo病床前的一幕，真是越看越像哈利波特3和7的混合体最后的最后，莱戈拉斯真是绝世美颜，什么叫精灵气质，这就叫精灵气质,1,3,10,1
太棒了，百看不厌。,0,3,10,1
魔戒害死不少人  那个小男孩舍不得把它放在火山口,1,3,10,1
王者归来yyds,2,3,10,1
震撼我他吗一整年,0,3,10,1
不多废话，看到一些无脑黑1分狗，我就想给10分平衡下,1,3,10,0
这片拿到现如今来看，才能更大地发挥它应有光芒。,1,4,8,0
真是太好看了！,0,2,10,1
史诗永远是史诗，史诗就该有史诗的体量，即使是无敌的岁月也不能使史诗褪色。托尔金牛逼，彼得杰克逊牛逼！,0,2,10,1
IMAX三个半小时体验！满分,0,3,10,1
指环王3 马拉松继续！IMAX出来就看了，这绝对是最适合观看这部电影的方式了。烽火传递点燃的时候我就已经热泪盈眶，太感动了。故事内涵也让我们深思，最终没有一个凡人能主动摆脱欲望，哎。现实没有魔法、异种、亡灵……但现实的残酷和惨烈也远非电影所能及，和平我们共同守护！,1,3,10,1
太好看了！阿拉贡yyds爱死了,0,3,10,1
这不愧是获得11项奥斯卡金像奖的史诗级巨作。电影片头由咕噜斯密戈获得魔戒的开始，为前两部揭秘他的身世，也为魔戒片尾埋下伏笔。全片围绕着弗罗多熔毁至尊戒的“负担”任务，而展开的大场面“战争”。201分钟，全程无尿点。值得称赞的是这次CGS的画面颜色格外鲜明而清晰，很多黑夜部分都不会有很昏暗的感觉。坐在最后一排，很有感觉，CGS的音效可以在整个厅内环绕，带来更多身临其境的感受。,1,4,10,1
电影还不错，场面很大。,0,2,9,1
补票，细节删减严重，7分给原作电影,0,3,7,1
绝了，太棒了,0,1,10,1
电影时间很长，剧情不多做评价，喜欢的自然喜欢，在博纳国际影城方庄店看的，电影院实在太坑了，买的11号按摩椅厅，结果按摩椅都不能用，三个小时坐着比普通椅子还难受，找过影院反应情况，结果也没有解决，就不了了之了，这种解决问题的态度简直了，电影给打8分，影院扣7分,1,2,1,1
《指环王：王者之战》看过，不是电影院看的，看的 盗版第一次看的时候，影片中的  亡灵军团，我一次就可以看透自我的救赎   战斗   生死的轮回、转换勇气  力量翼龙的斩落、黑甲的跌落黑甲  “养”过气   气破了，头盔面甲产生挤压变形的情况“气” 破了  就一     ？？？   屁都不是这段影视画面  洗不掉   至今我都记忆很清楚未完，待续契约、合同。  不可能百分之一百的遵守，实现。契约精神   战争刺杀小说家  红甲  这一分支没有 练气 和运用五行术，利用盔甲的防御战斗，“最后一战”“它”们  会突破结界而出《美少女特工队》她们突破时空  她们的主人遵守了 “承诺”在她们的“帮助”下  获得了 战争 的 胜利法师 的召唤，美少女特工队的 “主人”使命的召唤   Are you read?,1,3,10,0
得劲，不错不错,2,2,10,1
指环王1  护戒使者指环王2 双塔奇兵指环王3 王者归来指环王三部曲是我最喜欢的作品系列之一，演员的演技，场景特效，剧情及台词等都做得非常棒，奥斯卡奖的作品都值得品味。最让我感动的一幕是弗罗多没力气爬山火山，山姆背着弗罗多说:我不能替你背负这个重担，但我可以背你！最让我震撼的一幕是阿拉贡从海盗船跳下，手握王者之剑和已死去的战士们冲去战场抗战兽人最让我印象深刻的一幕是最后一战，为弗罗为胜利而战，一鼓作气与万军兽人对战最让我荡气回肠的一幕是米那斯提力斯大战，洛汗国王带着千军万马誓死奋战指环王的史诗大战永远让人热血沸腾，故事已落幕，大海在召唤我们回家。（希望霍比特人三部曲也能重映，佩佩的演技超棒，眼神就是台词，颜值惊艳世界） 推荐 推荐 推荐,2,2,10,1
神作无需解释,1,3,10,1
中土世界!指环王yyds,2,3,10,1
护戒小队的任务完成了，我们的青春逝去了！,1,2,10,1
帅哥巨多，我直接五星,0,3,10,1
最喜欢的第三部，终于在电影院看到了，非常经典,2,3,10,1
就完美！就是可惜有些片段删减了,0,2,10,1
爽！！！莱格拉斯好美,0,2,10,1
以前喜欢看的电影，现在电影院可以看了，满满的回忆。,2,3,10,1
王者归来，永远的记忆,0,2,10,1
魔戒，yyds！,0,3,10,1
指环王:王者无敌作为指环王三部曲的最终章，为该中土世界的奇幻冒险完美的画上了休止符。里面的战斗场景看得我是血脉膨胀啊！还有电影里面的刚铎的首府白城，也可以说是雄伟壮观啊！难怪当年它的导演，在当年的奥斯卡颁奖典礼上获奖无数。放在20年后的今天再来回看这部电影也一点都不过时啊！还有它也开创了中土奇幻冒险小说的一个先河啊！后来的纳尼亚传奇、还有冰与火之歌都只能望其项背啊！还有小伙伴们观影请一定，走进CGS中国巨幕影院哟！这才是打开指环王三部曲的最佳方式，给你带来最震撼力的视听盛宴啊！,0,3,10,0
LOTR的伟大之处，就在于那些永不缺席的善良与正义。两次大战气势磅礴、振奋人心；Frodo和Sam的旅程坎坷却感人。也许有一天，我们会对LOTR感到厌倦，但不是今天；今天，我们依然能被LOTR的美好感动、我们依然心潮澎湃。今天，LOTR这部史诗将继续流传！,1,3,10,1
很棒，编剧，场面，拍摄，演员都很棒,0,3,10,1
吐槽的地方太多了！,0,2,4,0
场面很宏大，故事娓娓道来，很有深度，每个人都始终肩负重任，最不易的甘道夫，永远在人类绝望之时给予接地气的鼓励，他仿佛能预知一切新国王的大局观大格局，为了让弗罗多成功完成魔戒使命，带领几十万大军去苦战魔界，在大家恐惧时，他毅然果敢只身率先战斗，特别棒！山姆也超级棒，可以说弗罗多的荣誉离不开他的信任和付出，互相成就，荣誉共同体，一路被弗罗多猜忌、怀疑和不信任，到最后山姆一人扛起弗罗多登顶，友谊之情感人至深！,0,2,10,1
太值了，20年后在电影院看到这部电影真的太值了全程让我真的很紧张，虽然结局早早的知道了但还是让我非常沉浸阿拉贡带着亡灵军一马当先一往无前的往外冲的时候真的绝了，英勇无比伊欧汶真的太飒了！勇敢无畏的女性，救自己叔叔那里太帅了，三刀一个龙头；洛罕的国王也是一个真正的骑士和勇士20年前大荧幕上的精灵开花真的不是盖的，太好看了最后不得不说，谁不想要山姆这样的好朋友呢？羡慕弗罗多,0,2,10,0
有生之年经典作，盼《霍比特人》联映,0,3,10,1
完美，三个小时都不嫌多,0,3,10,1
好看 好喜欢sam和阿拉贡,0,3,10,1
既然要重播就好好弄一下，甘道夫vs萨鲁曼，甘道夫vs安格马巫王，你也有本事删除了，我X你大Y……差评，不谢！,1,2,6,1
太精彩了，无法用语言来形容，yyds！yyds！yyds！,0,2,10,1
啥也不说了，要是再重映，我还会去看的,0,3,10,0
这么难看 也不知道哪里来的这么高评分,0,2,4,1
好看！肯定好看！,0,2,9,0
没什么说的，满分就完了,0,2,10,1
完结了，好舍不得。。。,2,1,10,0
指环王三部曲最好看的一部,0,3,10,1
看到最后，尤其是在白城大家向佛罗多四人致敬的时候直接泪目，不说了，yyds！,0,3,10,1
指环王三部曲霍比特人三部曲，最爱的奇幻电影,0,2,10,1
比1和2更好看,0,3,10,1
二十年前我年纪小，可能几乎都没怎么在影院看过电影，现在三部全看完了，也在家看了加长版，无憾了。,2,4,10,1
绝对的史诗级，一定要看IMAX，而且是激光IMAX,1,2,10,1
电影很好看！有幸可以看到重映特别开心！但是倒了八辈子霉！进场时看到肥头大耳带着个小屁孩一家人进去就想着完了！果然！外地口音叽叽喳喳从头讲到尾！提醒了也不听！小屁孩英文听不懂，中文汉字也认不了几个！把影院当自己家客厅简直了！！！银泰城博纳巨幕厅！体验感极差！！！真想拉个黑名单！什么时候可以不让这种屁孩和家长进影院看电影！！！,0,3,10,1
完美的情节，完美的画面、音乐，完美的特效、演技！不愧是史诗巨作！留下永远的记忆！,0,3,10,1
2003年就演过、怪不得没人看、磨磨唧唧三个多点、一般般吧,2,3,6,1
剧情太长了 看的最长的一次电影 三个多小时，总体感觉还可以吧,1,3,9,1
虽然十几年前看过大银幕，之后陆续又刷了硬盘无数遍，但是这次重映依然震撼到哭！可惜托尔金的后人不肯卖精灵宝钻的版权，不然好想继续看中土世界的神话啊！,0,1,10,0
没啥说的，无可挑剔，真不愧是无法超越的经典！,0,2,10,1
洛汗国骑士燃勇气与荣誉冲锋佛罗多山姆携友谊与承诺前行阿拉贡拥爱尔雯白城热吻 唤开万物苍生三首神级BGM轮回交替 扣人心弦精灵三戒的力量逐渐消退 人类时代已然来临夕阳下甘道夫一行人西渡 这就是结局吗不，你我的故事才刚刚开始用不完结的中土 永不消散的爱 致敬大小托尔金,0,3,10,0
啰嗦，不好看,1,3,3,1
我爱！魔戒！,0,2,10,1
有幸能走进影院来欣赏这部获得奥斯卡多项奖的荧幕佳作，影片视觉效果恢宏壮大，配乐更是完美契合场景，充分的体现出了中土世界不同地区的特点。尤其是当米那斯提力斯首次出现在镜头里，甘道夫骑着捷影在远处眺望，镜头推移，白城的巨大体量给我们强烈的冲击，由下至上，又由远及近，无一不展现出作为人类大国刚铎的盛世辉煌。影片中还有几个场景让人记忆深刻，当看到刚铎的烽火一个接一个被点燃的时候，我热血沸腾，仿佛看到了希望之光。当希优顿王带着洛汗骠骑们出现在刚铎，希优顿王富有感染力的战前演说，铿锵有力。长矛剑盾，迎着血色的太阳，杀！我相信所有看到这一幕的人都和我一样，热血澎湃，犹如置身这战场，满怀勇气，无畏前行。当然，我们也见证了人皇的诞生，见证了阿拉贡步步成长，手执长剑，展现出王者的锋芒，最终君临白城，开辟第四纪元。还见证了变成了勇者的最强辅助山姆，弗罗多一语中的。小小的霍比特人总是有大大的能量，影片最后所有人对四小只行礼的时候，也在感谢他们的赫赫功绩，他们是这个世界真正的英雄。此生无悔入中土，经典永不过时！ 推荐,1,2,10,1
17年前看的魔戒3，今日得以重温，且是IMAX版。四月底半天内在万达看完1.2两部，叹服于画面的雄奇瑰伟，拍摄角度的诡谲复杂，灵魂人物的完美塑造，背景音乐的大气磅礴外，又有了些新的想法。冰山观烽火，将士泣泪多。宁向疆场抛，不思人前落。米那斯提里斯的烽火点燃的时候，白袍巫师甘道夫说，那点亮的也是希望。整个魔戒三部曲，其实都是围绕希望在行进。集星辰之光的瓶子、森林公主送给阿拉贡的链坠、精灵国王眼底的泪光、死灵战士向死而生的那卷绿……都是。但没有那种光，能和那些冰雪之上燃起的火光相比，那种微而不弱、绵延万里的光辉，点亮了整个中土世界的希望。《魔戒》是一个圆，从制作它的火山行来，最终寂灭于火山；从霍比特村开始，最终回到霍比特村；从无欲无求开始，到知足常乐结束……它圈住了欲念和虚妄，留给人们许多值得深思的地方。第三部取名《王者无敌》，笔者喜欢它的另一个译名：《王者归来》。是的，阿拉贡最后结束了北方游民的生活，统领了中土的人民，但我觉得，真正的王者并非阿拉贡，而是山姆。那个其貌不扬的矮个子霍比特园丁，用俗人的坚持换回了安宁的家庭生活，不攀附，不卑微，他从来知道自己的目标在那儿，然后他向前走。,2,3,10,1
 推荐我直接吹爆这部电影！ 演技所有人演技在线，人皇好帅，小叶子绝美！ 画面白城魔多的特效和画面是真的绝绝子！ 哭点希尔顿之王死的时候直接哭泣，还有精灵西渡！,0,2,10,1
震撼影片！又欣赏完成了心中一部大片,0,2,10,1
难以超越的奇幻史诗电影,2,1,10,1
绝对的史诗级，一定要看IMAX，而且是激光IMAX,1,2,10,1
电影很好看！有幸可以看到重映特别开心！但是倒了八辈子霉！进场时看到肥头大耳带着个小屁孩一家人进去就想着完了！果然！外地口音叽叽喳喳从头讲到尾！提醒了也不听！小屁孩英文听不懂，中文汉字也认不了几个！把影院当自己家客厅简直了！！！银泰城博纳巨幕厅！体验感极差！！！真想拉个黑名单！什么时候可以不让这种屁孩和家长进影院看电影！！！,0,3,10,1
完美的情节，完美的画面、音乐，完美的特效、演技！不愧是史诗巨作！留下永远的记忆！,0,3,10,1
2003年就演过、怪不得没人看、磨磨唧唧三个多点、一般般吧,2,3,6,1
剧情太长了 看的最长的一次电影 三个多小时，总体感觉还可以吧,1,3,9,1
虽然十几年前看过大银幕，之后陆续又刷了硬盘无数遍，但是这次重映依然震撼到哭！可惜托尔金的后人不肯卖精灵宝钻的版权，不然好想继续看中土世界的神话啊！,0,1,10,0
没啥说的，无可挑剔，真不愧是无法超越的经典！,0,2,10,1
洛汗国骑士燃勇气与荣誉冲锋佛罗多山姆携友谊与承诺前行阿拉贡拥爱尔雯白城热吻 唤开万物苍生三首神级BGM轮回交替 扣人心弦精灵三戒的力量逐渐消退 人类时代已然来临夕阳下甘道夫一行人西渡 这就是结局吗不，你我的故事才刚刚开始用不完结的中土 永不消散的爱 致敬大小托尔金,0,3,10,0
啰嗦，不好看,1,3,3,1
我爱！魔戒！,0,2,10,1
有幸能走进影院来欣赏这部获得奥斯卡多项奖的荧幕佳作，影片视觉效果恢宏壮大，配乐更是完美契合场景，充分的体现出了中土世界不同地区的特点。尤其是当米那斯提力斯首次出现在镜头里，甘道夫骑着捷影在远处眺望，镜头推移，白城的巨大体量给我们强烈的冲击，由下至上，又由远及近，无一不展现出作为人类大国刚铎的盛世辉煌。影片中还有几个场景让人记忆深刻，当看到刚铎的烽火一个接一个被点燃的时候，我热血沸腾，仿佛看到了希望之光。当希优顿王带着洛汗骠骑们出现在刚铎，希优顿王富有感染力的战前演说，铿锵有力。长矛剑盾，迎着血色的太阳，杀！我相信所有看到这一幕的人都和我一样，热血澎湃，犹如置身这战场，满怀勇气，无畏前行。当然，我们也见证了人皇的诞生，见证了阿拉贡步步成长，手执长剑，展现出王者的锋芒，最终君临白城，开辟第四纪元。还见证了变成了勇者的最强辅助山姆，弗罗多一语中的。小小的霍比特人总是有大大的能量，影片最后所有人对四小只行礼的时候，也在感谢他们的赫赫功绩，他们是这个世界真正的英雄。此生无悔入中土，经典永不过时！ 推荐,1,2,10,1
17年前看的魔戒3，今日得以重温，且是IMAX版。四月底半天内在万达看完1.2两部，叹服于画面的雄奇瑰伟，拍摄角度的诡谲复杂，灵魂人物的完美塑造，背景音乐的大气磅礴外，又有了些新的想法。冰山观烽火，将士泣泪多。宁向疆场抛，不思人前落。米那斯提里斯的烽火点燃的时候，白袍巫师甘道夫说，那点亮的也是希望。整个魔戒三部曲，其实都是围绕希望在行进。集星辰之光的瓶子、森林公主送给阿拉贡的链坠、精灵国王眼底的泪光、死灵战士向死而生的那卷绿……都是。但没有那种光，能和那些冰雪之上燃起的火光相比，那种微而不弱、绵延万里的光辉，点亮了整个中土世界的希望。《魔戒》是一个圆，从制作它的火山行来，最终寂灭于火山；从霍比特村开始，最终回到霍比特村；从无欲无求开始，到知足常乐结束……它圈住了欲念和虚妄，留给人们许多值得深思的地方。第三部取名《王者无敌》，笔者喜欢它的另一个译名：《王者归来》。是的，阿拉贡最后结束了北方游民的生活，统领了中土的人民，但我觉得，真正的王者并非阿拉贡，而是山姆。那个其貌不扬的矮个子霍比特园丁，用俗人的坚持换回了安宁的家庭生活，不攀附，不卑微，他从来知道自己的目标在那儿，然后他向前走。,2,3,10,1
 推荐我直接吹爆这部电影！ 演技所有人演技在线，人皇好帅，小叶子绝美！ 画面白城魔多的特效和画面是真的绝绝子！ 哭点希尔顿之王死的时候直接哭泣，还有精灵西渡！,0,2,10,1
震撼影片！又欣赏完成了心中一部大片,0,2,10,1
难以超越的奇幻史诗电影,2,1,10,1
剧情比前一部的要好，然后里面的特效和细节描写的都蛮不错的，最后收尾那些话说的也挺精彩,1,1,10,1
我还能说什么呢，神作的冷饭真香,1,2,10,1
补个票，不过删减太多了,0,2,10,1
经典到什么时候都是经典,1,3,10,1
谁的青春里没有中土世界呢For Frodo！,1,4,10,1
不好看，因为根本没看，电影院播放器坏了，到了才知道，白去一趟,0,3,0,0
精灵语的天籁令人心驰神往又黯然神伤,0,2,10,1
经典中的经典，满分，去看！！！,2,2,10,1
几年前就看过，第一次在电影院看，感觉真的很震撼。,0,2,10,1
又臭又长，不好看,1,2,1,1
虽是重映还是震撼，和10多年前感同身受，剧情太过熟悉，回忆必不可少，局中场景如梦中显现，没有华丽的魔法没有夸张的特效，有的只有刻骨铭心的眷恋。中国巨幕CGS环境良好，观影效果俱佳。,1,4,10,0
真的没意思，乱,0,3,1,1
永恒的经典！,1,3,10,1
《指环王》，一生挚爱，没有之一。。。,1,2,10,1
十几年了 终于完结不容易啊,0,2,9,1
二十年前没机会去电影院看，二十年后补上，即使全片看过，纸版书也看过，还是会被电影画面感动。绝望中的希望，渺小但又生生不息的种族，明知不可为而为之的勇气和信念。二十年前姐姐喜欢不洗头的人皇，我喜欢闪闪发光的精灵王子，二十年后我依然为开花年轻时的美貌打动。托老除了故事精彩，文字也非常棒，不愧是文学教授，演员们说出的台词韵律优美，有种老派的优雅感，搞得我这个英语渣，准备去磕英文原著了,2,1,10,1
圆梦了！三部曲凑齐了！即使顶着雨，即使路程要快2小时，我也义无反顾的来了。讲真，排片太少了，好在经过一番努力买到一场imax。结束时好多观众跟我一样久久不肯离开，很久看电影已经没有遇到过这种情况了，足见片子的魅力。,1,2,10,1
无敌好看，最喜欢的电影。不知道以后会不会有更新,2,3,10,1
You are not alone,2,2,10,1
几十年后依旧感人，关键是三观很正，不象什么战狼之类的邪门歪道,1,3,10,1
怎么说呢 就是屁股疼,0,2,9,1
非常震撼！太完美了，十多年前的作品，超过全部威漫电影!真正值得到影院欣赏的影片。,2,3,10,1
好看，音响效果特别棒,0,2,9,1
妙啊妙啊属实精彩,0,2,10,1
王者归来，就是这么棒,1,3,10,1
第一二部没看上能不能再一波重映啊？,0,3,10,0
当现实成为历史，当历史成为传说，当传说成为神话，这段旅程自此完结，我生的太晚，只能每年在手机或电脑中看到这段伟大而美好的故事。很庆幸，这一次我终于有了圆梦的机会，在银幕上陪着他们走完这段旅途，永别了，朋友们，你们的故事虽然已经结束，但你们的故事也将让人们永远铭记。,0,2,10,0
第三部永远的神,2,3,10,1
弥补我十年前的遗憾，感谢有这样的电影给我枯燥平凡的内心再次荡起涟漪,0,3,10,1
中土世界最后的告别，虽然特效现在看有点渣，以后再也没有这么细镜头的商业大片了。,1,3,10,1
被称为史诗巨作一点不为过。,0,3,9,1
好像有减掉几小节,1,2,10,1
指环王就是指环王,0,3,10,1
在电影院各个画面和配乐发挥到了极致 太享受了 还好这次没错过!,1,2,10,1
好好的电影，剪辑的一坨屎,1,2,6,1
虽然是17年前拍的影片，但现在看起来依然震撼感满满，不愧是顶级大片！,0,2,9,1
一个传奇的完结，一群英雄的落幕，一部经典的诞生看完了还是觉得意犹未尽……,1,3,10,1
这是第三部，主人公展现的勇气令人敬佩~在很困难的情况下，很艰难的情况下，主人公始终都很有勇气。一直都在朝着目标前进，即使遇到了很多困难，他从未放弃。并且即使在他自己都觉得没有希望的时候，他依然坚持行动，依然继续前进。这个最后的什么王真的是太痴情了，特别专一，最后和他的挚爱在一起了，太甜了~~~影片音效特别好，有时候都吓到我了。我也很有勇气，只是我之前不相信，现在我要发现自己的勇气，我真的很厉害~我真的那么好吗，是的，我就是这么好~,2,3,10,1
挺不错的。 期待新作品,1,2,9,1
我爱指环王!,0,2,10,1
巨巨巨好看，3个小时不够看,2,3,10,1
看n遍的电影了。,1,4,10,0
非常震撼，场面壮观，真不愧是美国大片，喜欢电影里的人物，非常勇敢坚强，点赞,0,3,10,1
国内为了缩短时长剪的七零八落的，不过神片依然是神片,0,3,10,1
也许每个平凡的人都是佛罗多，没有巫师的法力、没有矮人的勇气，没有人类的智慧也没有精灵的能力，但是我们仍然有自己的旅程，仍然有这一辈子要去完成的事情和扛起的重担。这一辈子被欲望牵引，也和欲望做着斗争。希望我们都能成为它的主人，而不是奴仆。,0,2,10,1
很好看，特别是点烽火那一段，直接看感动了,0,2,10,1
西巴  不推荐看过完整版的来看电影绝对顶级魔幻电影，院线版的删减太多了，专场不错，可是活生生少了一个小时。🤪,1,2,7,1
人类的勇气，危机意识。,1,5,10,1
电影经典完美，唯一缺陷。。。影城放的还是裁剪的，阿拉贡在亡灵殿堂满地骷髅头逃脱到水流边，亡灵出来答应为他二战的片段没了。还有几个地方的也没包括开头萨鲁曼的死也没有。这还不如我自己保存的电影完整。,0,2,10,1
宏大而不失细腻，节奏适当而叙事分明，人、景、乐搭配得近乎完美。,0,2,10,1
必须十分，就是影院版删减了好多有点遗憾，我心目中最棒的电影,0,3,10,1
最爱的一部，最爱的中土世界,0,2,10,0
王者归来！！！洛汗的骑士最英勇！王女也无敌！I am no man !这个战争场面还是大屏幕看着刺激！要是旁边没有人bb多好不过还是剪了好多,2,2,10,1
画面总体不错，小时候看指环王，现在重映必须去影院看，万达的环境真不错。闪光点,1,2,10,0
如果是未删节版的那就更好了！,1,2,10,1
感人，好看，刺激,2,2,10,0
绝了！！老婆绝美！！ 推荐 画面 哭点 剧本,0,3,10,1
三部相继都看了，拍摄的太震撼了，无与伦比，人物刻画还是剧情场面，真是上乘之作,0,3,10,1
任何言语评价指环王都是一种亵渎。,2,3,10,1
这是重映？以前上映过？,2,2,10,0
好看，惊险，刺激。,2,5,10,1
疫情影响 买票了 没看到 可惜哦,1,2,7,0
这么多年过去了，依然是封神的巨作,1,3,10,1
经典还是经典，唯一可惜的是影院的是删减版,1,2,10,1
适合8岁孩子观看吗？,0,1,10,0
这部史诗巨作，完美，震撼，无法用语言形容了，自己去影院全部看一遍吧,2,3,10,1
近战法师yyds,1,3,10,1
永远的中土世界！,1,2,10,1
要睡着了时间长了些吧,0,3,8,1
好象看到一只脑血栓半身不遂怪兽,0,3,9,0
史诗巨制，两场对战戏经典！,1,3,10,1
Death!,1,3,10,1
史诗的落幕。,0,2,10,1
不看后悔一辈子,0,2,10,1
千万可看，删减厉害看不懂，全程聊天，三个小时只有十几分钟打斗，全程都在聊天聊天聊天各种聊天聊到天荒地老.关键剧情断的厉害，根本不知所云，花钱就是听那几个**不停的闲聊！搞得我都睡着了！,0,3,1,0
经典战役，海陆空齐发，太刺激,0,4,10,0
影院版略有删减，稍显遗憾,0,2,10,1
永远的指环王，永远的护戒小队,2,2,10,1
感觉剧情好像有点拖沓，但作为一路看过来的观众，还是觉得可以的，有几处特效有点点假，其他的，还好吧,2,2,9,1
此生无悔入中土,2,2,10,1
经典，重温一遍,1,2,10,1
魔戒远征队终究解散，弗罗多最终也不可能回到夏尔，随着精灵一同西区。这一去便是永远！人类第四纪元来临，阿拉贡带领人类向前走！夏尔的生活永远那么充满活力，有趣，静谧！伴随我们除了西去的船影，还有经久不变的音乐，更有充满希望，温暖，信仰的人类世界。累了就回中土世界吧！,0,2,10,1
很好看，11项奥斯卡，永远的神,0,2,10,1
二十年前的经典，如今以4k修复版重映的巜指环王》系列三部曲，现在再次走进影院观看，依然是银幕画面优美、情节迭宕起伏、特效令人震撼，可谓电影工业史上的经典之经典！不管现在的人如何去评价这部作品，也抹去不掉这部史诗级大电影的光辉！也只能说明现在浮燥的社会，造就了一批浮燥的观众，也造就了当今电影市场的浮燥与只重快钱、不论品质的现象！荣也指环、悲也指环！重映版《指环王》已不复当年的神勇，但它的光彩却永存世界影坛，也永远会留在喜爱它的影迷们的心中！,0,4,10,0
这个戒指 几年了终于等到了，王者归来，说实话前面2部看得我糊里糊涂，今天看得我不错不错，反正非常的喜欢。,2,2,10,1
指环王电影给予人的绝不仅仅是视觉的冲击力，而是一种慢节奏的，冲击心灵的艺术享受，指环王的故事简单又不简单，在勇气，友谊和抗争欲望的主题下更是一种对人生道路的寻求以及对死亡的认知，阿尔文，甘道夫，比尔博，佛罗多都在寻求人生的终极意义，作为次神存在的甘道夫在白城守卫战的绝望环境下用神的口吻为皮平解释了人生以及死亡的意义，指环王里最终的敌人不是索隆，而是选择，选择永生的平淡还是短暂的辉煌,0,3,10,1
永远敬佩史诗,2,3,10,0
了却了一桩心愿，在imax上看完了指环王，满足,1,2,10,1
经典再现，没有任何影片与之匹敌,0,2,10,1
怎么是阉割版？,1,2,9,1
牛逼，可惜不是加长版,1,3,10,1
之前就看过很多遍了，每次看完结局都感触颇深，中洲的故事在我心中的地位永远排第一。,0,2,10,1
视觉效果十分震撼。看了三小时全程无尿点。,2,2,10,1
真好看很不错,0,3,10,0
剧情没有任何毛病的高分剧，但电影院的重制版删减得也太多了吧，很多地方看了个寂寞,0,2,10,1
不愧是经典电影，太好看了！,2,2,10,0
没啥好说的，经典就是经典，有生之年能看真的很棒,2,2,10,0
史诗级巨作，值得观看！！！不要被时长吓到，这是一部很值得细心观看的电影。,0,2,10,1
再看，泪点还是更多的给了洛汗公主,1,2,10,0
后面眯着了，太长了，没有第一第二部好看,1,2,6,1
片子是真！时隔多年依然震撼！就是今天头次在万达观影，中间竟然断电了！断电了！多少年来都没遇到过这种情况！而且继续放的时候剧情也没接上……我滴个天，心中全是🦙,2,2,10,1
还能说什么呢，牛逼就完了,2,2,10,1
为什么我们拍不出这么宏大的电影,1,2,10,1
开始期待 霍比特人,2,2,10,1
剧情连贯，世界观令人震撼,0,3,10,1
法拉米尔我的宝呜呜呜**不疼我来疼！ 哭点,2,2,10,1
除了不是加长版，毫无缺点,0,3,10,0
勇者无畏  ,0,3,10,1
二十年后重温经典,0,2,10,1
