score|username|time|title|content
5（满分 5 分）|Vvvvvi joy|2020年2月17日|五星支持 实在看不下去个别学生|开发一个软件是很辛苦的并且软件功能本身没有任何问题 可以说是行业翘楚 而给各高校免费开放服务 还要承担更多的维护工作以及带宽等各种各样的成本 希望各位不要感情用事 让愿意真正付出行动在疫情期间为大家服务的企业寒了心
5（满分 5 分）|坎坎坷坷就看见就看见健康科技|2020年2月17日|说实话，钉钉挺好的|恶意打一星评论的那些都是什么熊憨批啊？人家钉钉跪着求你上网课了？再说了钉钉也不是专门上网课的啊，也有上班族要用，一些会议资料都在里面，要是下架了损失你们这群憨批学生赔？？？你有本事去找吃野味的骂啊，搞一个软件有用吗？不就是突然要上网课所以很生气找不到落脚点就找人家软件出气吗？我服了，这届祖国的花朵真的有够令人堪忧，尤其很多初高中生都到了开学的时候了，如果没有疫情你们早就该回学校上课了，那我觉得你可能更喜欢网课，网课都觉得讨厌你回去学校不得直接睡了？我服了。
5（满分 5 分）|灯，灯灯灯灯|2020年2月17日|打一分并不有趣，也不会显得你很酷|把在疫情期间努力维系广大学生正常学习的机会的一个软件当作出气筒，是很不理智的行为。要知道，能够学习是很幸运的事，在当下，对初三高三的学生们，更是如此。世事艰难，大家更应该齐心协力，而不是去伤害别人的心。
5（满分 5 分）|九尾姑娘1437|2020年2月16日|为钉钉鸣不平来了哈哈哈|看到2.5分真的哭笑不得。劝学生党们不要那么幼稚了。首先钉钉是个办公软件，对象本来是上班族。折磨的是上班族。要怪也只能怪那些吃蝙蝠的是吧，不然你们也不用那么早接触钉钉。钉钉何其无辜呀，气全撒它身上了。实际上作为一个上班族，我倒是觉得钉钉挺好用的，功能很多，至少目前功能那么多的办公软件还是不多的。等很多人长大了以后就会意识到，功能齐全对于现在的你们而言是灾难，但对于未来的你们而言，是比其他同事更能得到老板奖金的东西啦。有的人天天迟到、工作效率极低，而你兢兢业业做得很好，直观反馈给老板老板自然一目了然。所以大家不要迁怒啦～
5（满分 5 分）|我就是有人|2020年2月11日|致一星评论的学生们|本来没有评论的习惯，但是在朋友圈空间看到那么多一星的评论，有点忍不住了，接触钉钉好几年了，钉钉带来的方便让上班族方便很多，外勤打卡，范围内打卡，免费钉钉电话，通讯录等，让我们感知这个时代的进步，如果不是这次的疫情，那些吼着闹着的学生们是坐在教室里而不是在家里，理解你们不想上课的心，可是你们评论了一星后就会解除上课吗？只能说你们还太不成熟，太意气用事了
5（满分 5 分）|茫柠|2020年2月11日|关于学校开网课|真的是非常棒的一个软件 原本以为可以过一个舒舒服服的寒假没想到 在家里也可以跟学校一样快乐的学习 每天早上起来打卡 老师开始直播 家长变成了监督员 只有学生还跟学生一样 只不过可以正大光明的玩手机 真的是太棒了呢 也不知道用什么来形容一下这个快感 就是非常的快乐 最后在强调一下 这真的是个好软件 我真的爱死它了
5（满分 5 分）|pekinivy|2020年2月10日|软件好不好，看人怎么用。|寒假期间如果莫名其妙让学生用钉钉上网课，那就是学校和老师有毛病，关钉钉什么事？我们上班用钉钉，江湖上传说我们用钉钉监视员工，连上厕所都定位，呵呵，谁用谁知道，钉钉减少了多少扯淡和扯皮，会议通知一键到达省了多少层层传达的成本。假期在家可以到单位培训平台学学日常软件用法，开工之后工作会更轻松。总有些人自己不会用，比如不会关掉提醒，就大骂钉钉开发者的祖宗八代，不知道将来他们上班后，会不会有人当了程序员？也会这样被人骂？嗯，当然他们也许没有这个机会，毕竟程序员对学历、智商什么的要求挺高的。
5（满分 5 分）|帅比吧|2019年12月12日|家校功能|家校功能是我一直关注的地方。这次新版本支持了班主任可设置本班任课教师的所授科目，这样家长能很清楚各位老师所教课程，在咨询孩子学习情况时就更容易找到对应老师，不像原来家长还的先问个清楚，也有可能问错了老师，造成尴尬。这个小改进，让家校沟通更高效。
5（满分 5 分）|pptyftf|2020年2月19日|希望自己2020高考顺利|疫情期间大家也都是迫不得已 但是想一想也都是为了自己的学习 为了今年的高考 我现在是一名高三的学生 备考时间越来越短。如果老师不给我们上网课我们只会更加糟糕。 希望同学们都能想一想老师也是为了我们才浪费自己的时间为大家讲课。 我们如果有事可以随时看回放 但老师必须要直播这一堂课 也看了钉钉的微博 这不仅仅是一个软件 是许许多多研发人员制作出来的软件 我也是应为网课才听说了钉钉 但是这个软件真的很方便 我也不希望只站到自己的角度来评论钉钉 我第一次下载时好评率还是很高的 现在看看一星的评论已经把整体评分拉了下去 想了想又不是钉钉这个软件宣传一定要让老师同学们上网课在钉钉 钉钉只是一个服务的平台 也是许多研发人员辛苦的结果 希望疫情过后钉钉的评分能上去 而不是让社会看到我们学生的负面行为 高考顺利！
5（满分 5 分）|匕禾996528|2020年2月18日|钉钉不应该成为网络口水战的牺牲品|用钉钉不到一年，它为我的工作带来了高效便捷。从每日打卡、智能会议室到培训回看等各个小细节，无不透出团队的用心。看到现在越来越多玩笑式的“分期付款”一星，真的很心塞。
5（满分 5 分）|氧气-boy|2020年2月18日|评分低不代表不好用|钉钉对于上班族来说算是很方便的一款工作软件了，直接一部手机就能做完一些工作，不需要东跑西跑，就近期疫情学生们使用钉钉上网课，之后的恶意差评，这真的是太幼稚了，幼稚中的幼稚！那学生时期的稚嫩无知谁都有过，但已经是中高生了，可不可以不要这么幼稚！不想上网课，直接反映到自己的学校，或者当地教育局，为何要钉钉来背黑锅！？气都撒到一款软件上？真是无知了！在其位谋其职不懂么？学生你想学习你想干啥？人开发一款软件容易呢！？？钉钉办公真的方便了不少！建议阿里统计一下恶意差评的用户，把他们批量拉入黑名单，现在是学生，等之后毕了业参加工作了，我看他们用不用钉钉
5（满分 5 分）|hdhdbdhxujebhdj|2020年2月17日|支持钉钉，真心觉得钉钉不错|钉钉的开发者一定投入了很多资金来开发这个软件，那些给一星的想一想，开发者的初衷不就是为了给我们的学习、工作提供便利吗？现在是关键时期，若是正常情况，我们早已在学校开始了早6晚10的学习，你不能逃课，要晚自习，伙食不好......但是，这正是国难当头,现在我们正因肺炎而焦头烂额，若是坐在家里腐烂，对社会没有贡献，那么我们存在的意义是什么呢？钉钉为我们提供了一个这么方便，功能这么齐全的平台，使我们在家照样能学习，不是一件好事吗，结果钉钉到头来被诬陷成大恶人，那些泄愤的学生，我了解你们是因为压力过大而产生的，不要因为个人而影响别人。我还有家长用钉钉办公呢，如果就这样搞下架了，我家长就不能正常工作，不工作就没有工资，这么一个链式反应，会搞的社会动荡，最终害的还是自己！
5（满分 5 分）|麦麦麦黄|2020年2月17日|它真的很棒|个人认为钉钉真的是一个很专业的软件，它不亚于当代任何一个交流平台或打卡软件，其本身是为了企业而设计的，所以拥有密聊，打卡等功能，功能十分齐全，应该是为了学生而又推广了家校本等功能，感谢钉钉给我了不同的网课体验，讲真的，它比我以前用过的其他网课软件更加负责任，能看得出其背后的心血以及所用的精力，感谢它能让我在疫情期间不落下学习，谢谢背后的工作人员🙏
5（满分 5 分）|pc3206|2020年2月17日|请不要为了你们的私欲毁了一个公司|小朋友们还是应该有同理心，如果你们精心完成的作业，被其他人恶搞批评贬低的一文不值，你们会是什么样的心情？就因为你们不想上课就来，给丁丁打低分，挺过分的。或许你们的爸妈就在这个公司上班，以前期间找工作还是上班都很艰难，但你的行为很有可能间接性的导致你认识的人或者是你的爸妈下岗。成熟一点吧，毕竟大家都不是幼儿园还需要谆谆教诲的人。
5（满分 5 分）|堇h|2020年2月17日|请不要针对义者|因为新冠的影响，我们都只能在家学习，是的，我也是一名学生，在之前看钉钉评分还有2.6，这才几天，0.1分就不见了。其实，你们知道吗，老师们为了找到一个最适合授课的软件比较了很多家，有花钱谈合作的，有花钱开账号的…而钉钉，是众多软件里面最良心，最适合的，且不说将心比心，就凭借这份设计者的良心而言，就不应该受到任何针对。
5（满分 5 分）|ღ᭄墨࿐笙ღ᭄|2020年2月16日|加油中国🇨🇳！加油武汉！|挺好的！不过我们学校不是在钉钉上网课，但是钉钉蛮好的，打卡、签到都很方便，不明白为什么那么多学生都要给一星……学生学习是最重要的，假期就像弯道，给了你超车的机会，如果在假期，更何况是疫情期间，一味的玩手机、上网的话，开学的学习成绩只会变的一塌糊涂！学生努力学习吧，未来长大成人后任何时间都能玩手机！别人玩手机玩到手软，你在教室里记笔记记到手软，十年后，别人扫大街扫到手软，你数钱数到手软！上网课挺好的，提高自己的学习水平。同学们努力学习吧，不想学的时候想一想父母的辛苦付出，和老师的辛苦工作！上网课的学生能体谅一下老师的辛苦吗？你们知道老师一天要录多少网课吗？老师也不容易！你们不好好学习，就辜负了老师的辛勤付出，以及对你们寄予的厚望！！！
5（满分 5 分）|iPhone5s的用户|2020年2月15日|钉钉好可怜|钉钉这个软件真的很好用，在工作方面为企业提供了很大的便利，现在2月15号，要不是因为疫情，很多学校都开学或者是快开学了吧，我真的很感谢这个软件能够为我们初三快参加中考的同学或者是高三快参加高考的同学提供在家学习的便利本来也是该学习的时候了，现在在家线上学习，真的不想学的难道想不出办法来应付老师嘛？这样毫无意义的拉低应用的评分对大家有好处吗，并没有。以为要在上面上课而去恶意的差评，我认为这跟键盘侠和喷子差不多，所以大家没必要去差评
5（满分 5 分）|我爱学习12138|2020年2月14日|写给钉钉和老师们|其实我们也没有恶意 钉钉确实存在有它存在的意义 而且钉钉各种功能也都特别到位 很方便 高考的学哥学姐早就应该开学了 还好有钉钉 能让它们尽可能的想在学校一样努力备战高考 本来我也挺期待上网课的 我们学校定的是24号开始上 但是今天看见微博说 延期开学的这阵子会在暑假补回来 这真的让人很不开心！ 而且又看到抖音有老师在群里发 教育局说的 这次延期开学就是提前放了暑假 大家有没有想过为什么学生会这样喷钉钉？ 我们只想拥有属于自己的完整假期 想学习的人是没人拦得住的 不想学的话 上多少天课都没有用！ 希望疫情早点得到控制 我们能早点开学 回到校园 。 武汉加油 中国加油！希望我的评论能被人看到吧。
3（满分 5 分）|血吴钩|2019年1月18日|开发钉钉的二货程序员|钉钉确实是OA革命性的产品，优点不赘述，就说一个个人认为的缺点：几乎我周围所有人一开始用它的时候全晕，界面功能分类太多，直接眼花，想找个功能按钮要花半天时间。我猜做这软件的程序员要么是二货要么是根本不用它。
5（满分 5 分）|Lu哪啊啊啊啊啊啊|2020年2月14日|好喜欢的呢|你程度才能得到存到成都大学回的家x很熟后迅速进行生物技术为举世无双是自己思想建设新技术细节司机新世纪新技术先进的超级堵车难度超级堵车就读读才能认出德克萨斯考试了片刻我看到考察考察咖啡地考察vv能激发大家思考思考中，你的，哦东出口的出口哦考察出毛孔底层可惜可惜咳嗽款雪地靴快递春节放假佛哦哦
5（满分 5 分）|许土|2020年2月14日|钉钉可真无辜|看到某群人给一星差评是在忍不了了 第一次给软件写评论 真的 我觉得钉钉挺无辜的 它只不过是一个平台 而且因为疫情才这样 试想一下 就不出这次疫情你们早就在你们亲爱的学校了 去学校也要说过的好快啊 我不想去学校 作业还没写完呢 不去吧 给你们在家里上课 就说 真烦人 放假了还要那么折磨你们 你们是给你们自己学习的不是么？你想成为一个啥也不知道的人吗？ 不想读书？别跟我杠 学习确实是最好的出路 除非你有其他方面能超的过很多很多很多人的（注意是很多很多人）或者您家里是富二代 您可以么？不可以好好的不行么？真是受够了 你们以为这个软件下架了就没有其他软件接上来给你们上课了么？可能么 学习是给您自己学的 您也可以不学 直接退学不就得了 又想要学历 又不想好好的学习 脸呢？
5（满分 5 分）|包蚂娥|2020年2月13日|家有中考生的感谢钉钉|因为疫情开学时间一推再推，家有中考生的心急如焚！感谢钉钉免费提供平台，让孩子能在家上直播课，总算觉得踏实点！辛苦开发和维护人员了，那么庞大的群体还能用成这样!你们的辛苦付出孩子们不理解我们家长非常理解！相信你们也是才走上社会的孩子们，经此一役，应该也会变压力为动力，对父母多一些理解了！再次为你们的奉献点赞👍，自己也要好好注意身体，注意休息！感谢你们的付出！这是你们的战役！
5（满分 5 分）|少女心一枚👧🏻|2020年2月12日|好软件！|这是一个非常不错的学习软件，可以帮助我们在疫情中学习。希望你们不要再喷了，这个软件也是人家开发商辛辛苦苦做出来的，我觉得非常好，反正我是给了五星的。但是群聊里的小助手可以不用每次有人加入群里就欢迎，还有谁谁谁提交了什么作业也不用发在群里，这样很容易把老师们发的文件及重要信息覆盖到的。非常感谢你们开发了钉钉这个软件，希望我的意见可以被采纳。
5（满分 5 分）|王某某12345678|2020年2月19日|为钉钉加油，为武汉加油，为中国加油|钉钉是一个很实用的学习软件，学习很苦，但不应该去把压力发泄到无关的一个地方，这又给多少的多少人员带来压力，那些打一星的不是应为软件真的差，而是不愿意吃学习的苦，如果没有钉钉，而选择了其他软件 ，一样会被投诉，给差评，我是一名初中生，非常明白现在这种时期的问题，不学习整天在家打游戏吗？这样不是说不能玩，万事皆有度。我们应该感谢，有好的条件应该好好珍惜，照比一些条件有限的家庭，我们才要更加感谢，向因此受到麻烦的工作人员致歉。
5（满分 5 分）|爱钉钉的带学生|2020年2月18日|五星好评一次付清|钉钉是个很好的软件 虽然开摄像头可能引起了大多数人的不适应 包括我自己在镜头前也很尴尬 以及假期因为学习而变得忙碌了 大家厌烦情有可原 但是作为一个大学生 我认为这真的是一个很好的线上学习平台 很方便 希望大家不要那么抗拒 毕竟做学生要学知识 并且这也不仅仅是一个供学生老师的平台 还有很多企业在上面开线上会议 希望大家多一点公正！
5（满分 5 分）|啊啊啊啊昵称难取|2020年2月18日|初三党的想法|不管怎么说，上课软件是学校选择的，与软件本身无关。学校选择网课也是为了我们能学习新知识，复习之前学过的内容，为我们未来铺路。至于什么五星分期的，没必要。为自己学习，学好了是你赚了，没学你亏了，可这些与软件本身无关。并且，钉钉本身是用来给大人办公用的，不是为了我们上网课研发的。如果软件下架，我们不过是换一个软件继续上网课，而大人就很难找到一个像钉钉一样好的办公软件。也有许多初三高三党为了中高考而努力，就算自己不想学，也不要耽误其他人。可能就是网课的这一小个的知识点没有听，就会让我们与梦想的高中大学失之交臂。这可能是我们唯一一次网上上课，好好珍惜吧。
5（满分 5 分）|草莓超甜✨|2020年2月18日|非常好用鸭|真的真的超好用，可以让我们在寒假期间超越别人，不知道为什么很多小学生打一星，我希望大家可以客观的评价，不要抱怨，我们要感谢一线的工作者，没有他们，这个中国就不会安全！而你们在干嘛？因为这次疫情延迟开学就上网课而抱怨？如果不上网课你们就永远玩手机打游戏？这些不会对眼睛造成伤害吗？上网课就是对眼睛有伤害？怎么想的？有条件上网课在这抱怨做什么？你天天吃喝玩乐，这样只是在害自己，我希望大家可以认真对待这次疫情，客观的评价钉钉。严肃管理自己的学习！
5（满分 5 分）|诗酒不负韶华|2020年2月18日|学生|说实话听到一款好的软件被一部分学生当成发泄的工具，心中不免有些感慨。如果不是疫情影响，这个时候我们应该坐在教室里学习新的知识，高三的学生正在全面准备高考，正在为高考奋斗，为自己的人生目标而努力。这个时候本来就是假期结束了，而钉钉这款软件让我们能够在家学习，把疫情影响的学习上的损失减小，而有学生却打着软件不好的旗号给钉钉打低分使其下架从而达到自己不想学习的目标，我想说的是你们不想上的课总有人会想上，你们不想看的书有人会去看，你们不想学习总有人会学习，你们想上的大学有总有人会上，你们想完成的人生也总有人会完成，但那个人并不是你。社会无论怎么进步都会有渣渣，而渣渣总是少数的。加油中国🇨🇳，加油武汉💪，加油自己💪！
4（满分 5 分）|故渊03|2020年2月13日|希望可以改进|我是一名初三学生，可在备战中考的关键时刻疫情出现了，这让原本学习不自律的我变得紧张起来，好在钉钉的出现让我心里的石头放了下来，但是这个软件还是有一些短板希望官方可以改进：首先直播对话老师那端总会有延迟，这样上课效果会大大降低，第二直播连麦不管跟谁连麦都会有回音，不知道是我们的问题还是软件的问题，第三视频会议那个全员静音由发起人开启，但是在同学那边可以自己取消。希望可以改进，谢谢💪🏻
5（满分 5 分）|很齐全了|2020年2月17日|一点小建议.在家校本里老师的评语之后，最好添加上可以回复老师的功能，直接私信很不适应，老师给了评语之后，直接点击可以回复，因为有的时候老师提出的都是一些错误和问题，如果能回复，就可以更便捷得沟通.|这个假期很特别，疫情当前，国难当头.国家也是为了学生们才制定此计划，用钉钉.我是一名初三的学生，即将要中考，没有这次疫情，我们早该坐在教室上课，早起晚睡，每天奋战着.不为别的，只为中考.没有钉钉，在家自学真的很不现实，其实初三也主打复习，但也需要老师点拨重点.凭良心讲，钉钉很实用.可能不面对中高考的学生感觉不到吧，紧迫感是一直存在的，很紧张.千军万马过独木桥，胜者为王啊.紧张感凭我一张嘴描绘不出来，体会不到.
5（满分 5 分）|花香丁丁|2020年2月17日|我也不知道说什么但是就是赞|交话费撒完成规划包括环保健康火锅讨厌的人不好就会不经意非常的风言风语反弹反弹过后你就是可惜手机摁不在家我爱我家低的成本噶兔子吗看看所以发改爱心个手机壳卡卡各种非UI为了你叫他享受健康哦谢谢香浓奥情感
5（满分 5 分）|%%%%%%%%：@了|2020年2月17日|以后别骂给一星小学生了他们压力比你们大很多|给一星是他们自愿的这是他们的个人自由如果世界上全是像你们这样的人都在骂小学生他们受的了吗你们知道为什么小学生给一星吗你们不懂他们因为他们不爱学习你们知道他们为什么不爱学习吗因为你们只知道给他们报补习班你们知道现在小学生题目有多难吗所以一代比一代差因为有更多东西研究出来了他们都要会要学以前中国落后所以作业简单小学生自己一人就学了全国的知识和语言他们多伟大你们知道吗
5（满分 5 分）|学生党实话而已|2020年2月17日|给一星的注意了|其实，就我个人而言，我并没有怎么使用过这个软件，因为第一我们还没开学，第二我们暂时用的其他软件。 看到那些一分好评的朋友，我内心真的很惊讶，中国怎么了？ 网上常有人说中国人的素质低，我一直不认同，但这件事真的让我很惊讶，我也是学生党，大家很多也是学生党，你我都很清楚，你要不想学，谁tm能让你学进去，和软件本身并没有什么关系，软件只是提供平台让你学习而已，如果这样dd就有错的话，你平时去学校上课，学校给你提供平台，那你有本事把学校搞垮，不要搞些有的没的。 你不觉得很无聊很丢人吗？当中的很多人也许只是跟风，但是有那么一些人希望你好自为之。
5（满分 5 分）|钉钉社区泪痕|2020年2月16日|智能办公用钉钉|节省了办公时间简化了
5（满分 5 分）|2332333233|2020年2月15日|内勤福音|求求你们不要给一星了！钉钉真的很好用！特别是群收款缴纳党费，还有文件在线编辑，发通知发消息可以看到谁还没有收到，真的很好用啊！如果没有钉钉很多工作没法迅速的开展，甚至要内勤一个个打电话的！这是节约了办公精力，提高了效率。虽然还存在着群文件移动、下载不方便的问题，但是绝对是比用微信办公不知道高到哪里去了！
5（满分 5 分）|不怪钉钉|2020年2月15日|某些人过分了|钉钉这个软件的出现，原本并不是因为疫情。只是一些办公的场所的方便。做好他们的软件，为大众服务，难道不是他们的本分嘛！只是恰巧迎来这次一疫情，许多学校🏫才开始使用它。恶意的评分，真的有那么好吗？虽然它确实让我被迫早起了……但是用尽一切让它下架，不太好吧！我只想说，老师愿意在假期里上课，我难道不应该认真听吗！！！哈？国家需要我们！现在努力一点，未来感恩一切！真的看不下去了！危难时期，大家团结一点不行吗！传染源有🦇，但也有其他野生动物啊！与其说是天灾，不如说是人祸！都是我们一次次吃 捕杀野生动物而造成的！做个人吧！求求你们了
5（满分 5 分）|n de y r g b x j sa k|2020年2月14日|电饭锅飞机发生在对方一点点喜欢就能拿不出符合三座大山退机加工的第一节课跟狗一样|好讨厌一个月的艺术设计图大家解读学科建设糊糊涂涂如火如荼第五十九回这速度速度救死扶伤军事基地滴滴滴滴滴滴滴滴滴可可可可可可获得惠风和畅与西方绘画的呵呵呵呵呵呵呵呵家
5（满分 5 分）|AA地址|2020年2月14日|钉钉搞一个隔离人员报道体温的视频会议|既然能让许多人同时在线视频就搞一个出来，让一些要特地过去测体温的人在电脑前面就能知道被观察人员的身体状况定个时间开个视频会议一个一个看着他们量完体温就行了，避免交叉感染，不过有一个难度就是并不是每一个人都有体温计而且有的人是水银体温计会不会在会议里看不清，那些参加会议的人测体温规范不规范。
2（满分 5 分）|勒德|2020年2月13日|感谢钉钉|首先作为一个初二的学生对钉钉的看法：首先每天早起直播上课，一天五节课，还有早自习晚自习，作业练习考试。这样一套流程下来眼睛是真的受不了，每次上完钉钉下课头昏脑胀的，还来不及休息第二节课又开始了，而且不光是我，还有我家长也表示不满了，一天眼睛这样看下来，别说等到疫情结束了，看半个月眼睛就得废了。还有，直播上课的效率有多低你们又不是不知道，老师不方便学生也不方便。在上网课的时候我偶然看见系统发的一条通知，大概应该是说网课开始，学生的摄像头都开启，然后我去手机设置里看了，确实有关于相机的权限，这已经侵犯了个人隐私权。虽然钉钉官方一再澄清是谣言，但只是口头一句就能让学生相信了？网上也有老师监控学生的照片，系统通知也有说摄像头开启，这些还能造假？有这个监视学生的功能你就说，何必推的远远的？还有钉钉的评分低也不能都怪学生吧？人家好好的寒假给你占用了，难免心情都是不好的，别人也只是宣泄一下情绪而已，既然学生给差评，那肯定就是有问题，这点是不需要否认的。还有我每次发打卡作业，只要退出去都没有保存，每次都要重发，接个电话，就自动退出直播了？这是什么情况？
5（满分 5 分）|@sndisnidemk|2020年2月13日|我为学生发言|我作为一名高二学生发言，在这个疫情时期，我希望我们每位同学不要跟风，三观要正，疫情当下，难道我们真的每天就要在家吃了睡睡了吃吗？钉钉只是个提供学习工作的平台，让你上网了并不是钉钉的错，有问题请投诉你的校长老师或你们那里的教育局，学习不一定会使你们成为社会最高层的人，但绝对不会让你成为最低成的人，你不想学习，还有很多努力热爱学习的同学需要这个平台，难道你们真的想让它下架，你们心里才心安理得了吗？
5（满分 5 分）|我敲爱y的|2020年2月9日|望加以改善|我是一名高中生在这个特殊时期我只能在家通过手机进行上网，但我自制力很差，上课经常退出搞别的，希望你们可以创造一个记录系统，在直播过程中有哪些同学退出，退出了几次，或者建立一个黑名单记录次数，并发给老师，这样就会可以挽救一大部分学生，谢谢，希望你们可以看到这条评论！！！
5（满分 5 分）|19年毕业生|2020年2月18日|上班族为钉钉鸣不平|现在的孩子们真是生在福中不知福，我是一名19年的毕业生，去年的现在，我还没有用过钉钉，只听过“酷公司，用钉钉”实习找工作开始接触钉钉，觉得真的很酷，看到很多一星评论除了不愿意学习的，还有很多人反馈卡顿、网络问题、收费等等，我觉得，如果有一个软件在这段时间做的比钉钉好，那你别用钉钉呀，老伯辛辛苦苦种地浇水，你却嫌瓜不甜，真的太气愤了，没有脑子的吗？放在二十年前这种规模的疫情会导致多少人失业失学，经历过非典的我真的历历在目，空无一人老师骑个自行车挨家挨户送卷子，难道会比现在好吗？软件不收费怎么养活一家子程序员？网络卡顿是程序员想看到的吗？他们不是已经在争分夺秒的修复了吗？真是些没良心的……
5（满分 5 分）|zhuang_zhou|2020年2月18日|钉钉，你很努力|无论是作为在众多办公软件中闯出的一匹黑马，还是在网课中被学生诟病的“万恶之源”，你都是一款优秀的软件！你背后的团队很辛苦，却遭受了不该承受的谩骂，你们很失望，这些我都看在眼里。
5（满分 5 分）|白靥|2020年2月18日|一个高一学生的想法|废话我也不想多说了，这个软件也是开发者辛辛苦苦设计出来的，它并不止用于我们这些学生，可能还是其他上班族真好需要的装备，说实话，我自己心里也很难过，谁都不想上课但如果站在别人的角度去考虑，谁想让自己花费无数个日夜才搞出来的软件就这么下架了，疫情这么严重，远程办公真的很需要像钉钉这样子的软件，所以我们不能把怨气撒到软件身上，毕竟又不是软件逼着学校来用这个软件，所以正确认识这个软件，找清楚你所埋怨的对象是谁，如果你说你就开个玩笑，抱歉，我觉得我你开玩笑有点过了。
5（满分 5 分）|7788xxx|2020年2月17日|其实挺不错|短暂的用过一段时间，平心而论是不错的软件，而且一直在优化，已经尽力做到适合企业适合个人，并建立两者之间的有效沟通和互动。使用起来每一个细节都是比较舒服流畅合理的，真的解决了一些因故无法面对面但又必须处理的麻烦。五星好评不分期
5（满分 5 分）|xxxx-7|2020年2月17日|钉钉很棒！|钉钉真的很不错的，对于工作人群来说，应用方便很专业实用的，在这次疫情期间最快的完善了线上居家办公学习各方面应用需求，可见团队的专业性。更更重要的是！！！在大家的可爱吐槽中选择了更可爱的回应方式，虽居家办公学习钉钉监督累，但我们不能否认他们的专业能力和应用水平呀！！！毕竟大家都是最可爱的人！！在此也呼吁一下尊敬的教育系统，虽然我们要坚持停课不停学的努力精神，但也烦请考虑一下居家学生和老师的辛苦，合理安排时间，尽可能高效短时有作用吧！小小倡导心愿，毕竟我不懂，更解决不了这件事，多多包涵。
5（满分 5 分）|无名氏1107|2020年2月17日|特殊时期特殊需要能解决问题的就是好的|在这特殊时期，孩子上不了学在家也能上课就是最幸福的事情了。钉钉提供了这样一个平台，让大家的大部分学习需求得到满足已经很棒了。每个软件都有自己独有的功能和缺点，人姑且没有完人。所以说这个时候我们能在家学习就不错了。感谢提供的学习机会！
5（满分 5 分）|balalaladada|2020年2月17日|饶过钉钉吧|我觉得钉钉本身是没有错的，跟其他的软件一样在互联网这个大平台中公平竞争，但凭什么就因为部分学生自私的想法及行为而饱受争议呢？那么多的同学同时在线上课，卡顿再正常不过，我觉得能把卡顿现象发生几率降低到目前状态也是很不容易了，不希望一个好软件被这样毁掉，下家手下留星
5（满分 5 分）|铂金 女|2020年2月16日|你们偶尔拿好成绩的时候不会露出笑容吗？|我认为一些恶意差评的人在疯狂泄愤，而且搞错了对象。比如，人家用刀戳了你，你去怪刀具制造商？演员演了坏角色，你去怪电视？你们恶意差评了钉钉，还会有无数个其他钉钉探出头来，你们的问题任然得不到解决。简单一点说，只要有人想捅你，你举报了多少个刀具制造商都没用。而且，这是教育局下达的通知，他们为了你们的学习成绩，你们呢？去怪一个传播知识的途径。难道你们偶尔拿好成绩的时候不会露出笑容吗？
5（满分 5 分）|南瓜donggua|2020年2月15日|写给衡水某某学校看|衡水某某中通过钉钉强行自习课打卡 上自习课时强行让学生开摄像头视频 下课就强制性交作业发笔记 同时某某中的许多老师强行让学生早起并布置非常多的作业让学生晚睡 中午提前播放听力 占用学生午休时间 一个礼拜没有任何休息和自由学习的时间 多可笑 你不培养自习能力他能多成功？某某学校想通过寒假弯道超车理解 但你每天用抖音直播 老师授课质量特别低 学生天天刷弹幕评论里乌烟瘴气你不管？不用钉钉直播授课用钉钉看自习？您真优秀 没有好的教学方法您一辈子也不可能弯道超车 凭空想象无可救药
5（满分 5 分）|抠菊怒闻手灬|2020年2月14日|参加工作的一个心理素质正常人|听说有人诋毁这个软件啥的，虽然我已经参加工作很久了，平时集团部门也在用这个软件，好用与不好用暂且不评论，2020年新冠肺炎这么严重，阿里巴巴免费给学校老师开启线上直播讲课这一举动，能看的出阿里巴巴作为中国家喻户晓的企业，为抗击疫情耗费了多少人力物力，一些键盘侠们，一些脑子进化没有完成的选手们，一群基因突变的外星人们，一群大脑开始猥琐退化的恶臭人们，这种企业，这种软件，这种爱国精神你们TM去喷？去诋毁？去疯狂gank？没有亲人了？成孤儿了？好的东西，好的事情，好的作为，需要我们大家共同努力去坚守，去帮助，去守护，大家都是中国人，5000年的文明一脉相承，祝愿伟大的中华民族，伟大的中华人民共和国能够挺过这次疫情，剑锋所指，所向披靡。
5（满分 5 分）|W12345677|2020年2月13日|请认清事实|首先钉钉不是针对你们上课而开发的，之前早就用于工作中。
5（满分 5 分）|1246756185|2020年2月13日|建议|建议钉钉：直播回放的下载最好不让管理员或群主设置权限。对于直播回放的下载这更方便于对于某部分内容更便捷的进行再次观看，不用再一直翻看。
5（满分 5 分）|啊啊啊啊啊啊啊啊啊啊啊啊啊，，|2020年2月12日|真不明白你们学生为什么那么针对这款软件|钉钉从开始就是为了办公便携简单而创造的，因为疫情的关系很多学生并不能在校学习，只能通过这种网课方式，阿里巴巴公司多一番好心当狼心狗肺，还要背锅，被低分，请问他做错了什么，我打兼职的时候就用钉钉，很简单快捷的就能解决工作需要，好好的一个软件，被嘚嘚成这样，国民学生素质真堪忧，我就是一个学生👩🏻‍🎓，我很赞成这种做法，反正你在家里闲着，为什么不能做一些有意义的事？
