score,username,time,title,content
5（满分 5 分）,玫瑰的晨雾,2020年2月11日,别在意,有很多学生因为自己不想上网课，所以打一星，还加上一些emm有点搞笑的评论，但是不论是这些搞笑的评论还是更过分的带有攻击性的语言，绝大多数一星都只是在恶意发泄自己的情绪，而不是在认真的评论钉钉本身，这些言论对开发者不会造成伤害吗？他们制作软件的时候也在很认真的希望钉钉能给大家带来便利。给差评的都是有点情绪化的学生，只在意自己的情绪而不考虑其他，我们要互相理解体谅好吗？为了建设和谐社会贡献自己的力量（≧∇≦），我们要成为合格的社会主义接班人！！弱弱打个5星顶一下，除了听说有侵犯隐私？不知道是怎么回事，其他地方设计的其实很用心 开发者不要太在意啦，你们超棒的！抱抱~
5（满分 5 分）,zcy.75,2020年2月18日,还是很不错的,总体来讲还是很方便的，之前班级在微信上发布各种任务和签到，但是太乱，钉钉系统化的打卡以及家校本等等用起来很统一，但是大问题没有，小问题不少，整体使用起来没有微信那么流畅；群里的消息和文件不方便依据个人需求调整删除；其他人确认通知的提示，太频繁太占地方，还关不了；上拉查看历史消息的时候如果有其他人确认通知的提示就会很麻烦，上拉一次才一两行，而且经常会突然跳很远。总体来讲还不错，小问题希望能改进，本来打算给四星，看钉钉团队这么惨，给个五星支持吧😄
5（满分 5 分）,亡城梦殇,2020年2月14日,个人感觉还是挺好,老师直播的时候同学可以选择自主连麦，不懂的问题可以随时问，而且作业有什么问题可以随时私发老师，比在学校方便得多，没有钉钉总还有其他用来上网课的，而且钉钉的家校本很好，不需要在群里发，老师可以直接评语，还有每天的打卡，上报健康状况，真的挺好的，课后还有直播回放，试问如果在学校，谁会给你回放？所以清醒清醒，钉钉已经很不错了，方便了很多，在家里比学校已经好的太多太多了。
5（满分 5 分）,正义即胜利,2020年2月14日,关于钉钉,说实话，我开始也很排斥钉钉，觉得它破坏了我自由的生活，我是一个高2的学生，面临着学业水平考试，现在即将3月，教育局校方一直在响应停课不停学，现在不用去学校，在家学习这个愿望已经实现，人们总是得不到满足，喜欢对自己有利的，讨厌对自己无益的，趋利避害是人类的本能，可是你们知道吗，这个软件要是下架了，多少人的心血将付之一炬，不要用你们的无知，以一星来定义这个软件的好坏，哗众取宠这种事应该发生在我们身上吗？你总会毕业，总会自己去融入社会，也许还有幸开发自己的公司，如果多年后你的成果被别人恶意评价，遭人唾弃，你会怎么办？你买东西都知道要看评论，如果你的东西被人贴上坏的标签，别人还愿意买吗？别再无知了，别再用自己愚蠢的行为去蛊惑别人
5（满分 5 分）,ascgj,2020年2月12日,作为毕业班学生真的特别感谢钉钉❤️,功能很简洁，没有那么多乱七八糟的东西和功能，也特别人性化设计，可以让我专心上课避免干扰。说真的上直播课的感觉比在教室里上课感觉要好得多，在教室的时候离黑板和电教平台比较远，容易走神，但是直播课一个大屏幕看得很清楚，截屏做笔记也特别方便。虽然学校是用平板教学，但是kdxf的同屏画质真的渣到不行。我觉得吧那些来刷恶评的人是真的对学习没啥兴趣吧。也不是兴趣，怎么说呢，是对自己不负责吧，还把怒气发泄到这么好的一个软件上🤷🏻‍♀️总而言之，希望在家学习的日子能够有效率、高质量，对得起自己十几年来的学生生涯。怀挺！
5（满分 5 分）,普通初三学生,2020年2月12日,因疫情在家学习的好软件,我是一名普通的初三学生，因为疫情所以学校安排在网上上课，相信大多数人和我一样，有很多的学生们，对于网课有太多的吐槽，也有不满。也是哈，明明渴望的延迟假期，却要每天被学习包围着，怎么想也不会爽。其实这叫想得美，如果疫情没有发生，你还不是照样坐在教室里上课，你难道觉得在家里坐着，还有的同学在床上躺着听讲不舒服吗？学习这件事情本来就要靠自己自觉，上网课这件事情就是为了让我们更好的帮助我们学习，如果真的没有老师的帮助，学霸级的人物都可能是一个渣渣。开发网课这个功能本来是出自于好心，可是为什么在有些人嘴里就变了味!不想上跟老师申请都行，别在这里喷，钉钉是一个很好的软件，也别天天想着钉钉下架，你们以为一堆人跟你们思想一样，no!你们还是好好想想吧!真的要好自为之，别得寸进尺!
5（满分 5 分）,(>^ω^<)o(≧v≦)oCHLOE,2020年2月11日,中肯评价,大多数学生在家里是不可能真正好好学习的，除非自律意识很强，家里的环境和学校的环境几乎完全不一样，经常学着学着就开始捣鼓身边的一切。还有很多人用电脑上课，然后控制不住想拿手机的手逐渐放弃学习。希望更新出一些让大家不那么抗拒的线上学习的功能，因为高三党很崩溃啊，明明要考试了却没什么自律意识，在学校还可以依靠周围的学习氛围，家里只能混吃等死
5（满分 5 分）,忘云深,2020年2月17日,钉钉其实很好,在b站上看到了钉钉的请求，其实它很好很方便，就算不爱学习也不要恶意评论吧，毕竟这不是钉钉带来的负担，是学校选择了它，我们要去尊重努力在背后工作开发的程序员们，而不是让他人的辛苦付诸东流，他们为了开发头发大把大把的掉，你以为他们希望吗，他们也只是在工作，请给他们留点余地，而且就算没有钉钉也会有其他软件，有的甚至要收费和出现一些bug，你对它恶意，它还要反过来给你道歉，你认为这合适吗？老师选择了它，并不是它的错，如果一定要怪罪谁的话，这是学校是老师决定的，你们可以去怪罪他们而不是把所有的错都推到一个软件上，再想想，如果不是因为担心你们的学业跟进不上，你以为老师愿意花时间和精力上网课？所以这一切都是我们自己导致的，自己不喜欢学习，反而去怪罪他人？我觉的我们不能因为一时冲动而给了差评，让这个软件下架，这个软件也是别人的工作，就因为一时冲动的差评让别人丢了工作，合适吗？你给他们差评，让他下架，后面的工作人员为了保住工作还要去自刷。不要去盲目的跟风，评论之前请您自己好好想想钉钉是好是坏，别把情绪发泄在一个软件上好吗？
5（满分 5 分）,哈哈哈哈哈哈哈哈hhahshnxjdkekjwn,2020年2月13日,我觉得这是个好软件,不管你们有再大的怨气 软件都是个好软件 别人幸幸苦苦开发的软件 凭什么你心情不好就给它低分 甚至还发到网络上觉得这很有趣 那开发软件的人该有多难过 我怀着热心想给大家带来便捷 到头来就是这样的结果 这和伤害警察和医生的那些人有什么区别 我也是个学生 甚至说我也不爱学习 古人说 不成功便成仁 或许你的成绩不够好 但三观要正 道德理念要有 我们学生是国家将来的栋梁 如果我们的三观都有问题 社会道德水平该如何提升
5（满分 5 分）,黄昏来,2020年2月13日,看到某音里带风向的评论特意来个好评,第一次给一个软件评分 不能因为自己不想学习就把气撒在软件上有本事去和学校和老师硬刚 讲道理一个办公软件还是很人性化了 没有广告没有乱七八糟的东西很节省时间 学生要做的就是学习 等以后出了校门你才知道只学习就好有多幸福 况且还有很多高三党在这个时候想好好学习吧 你自己不学不要坏了别人的努力
5（满分 5 分）,朝辞暮归,2020年2月12日,个人对钉钉的看法,遇见钉钉要从一只🦇说起。
5（满分 5 分）,qwwrtyuioplkjhgfdsa,2020年2月10日,武汉加油！,在这种特殊时期，老师学生以及家长都会感到焦虑，尤其是即将面临中考和高考的学生们。看到很多评论在无理由喷这个软件，也有很多学生因为自己不想学习的心态而恶意评论。在疫情这样严重的情况下，居然还有人看不清事实，也是觉得可悲和幼稚。作为学生，我还是非常感谢有网课这一平台来帮助学习，即便不在学校也能跟上老师的节奏，虽然不可否认的是，确实体验感不如学校，软件的一些方面也存在着问题，但是依然心存庆幸。希望这一时期尽快过去。武汉加油！中国加油！
5（满分 5 分）,墨茶网络,2020年2月7日,关于最近学生给一星评价的看法,我是一名学生，一名初中准毕业生，对于这个软件，我觉得挺好用的，因为我也是一名网站爱好开发者，用这个软件进行交流和企业邮箱使用，体验都是极佳的，对于我而言，我感觉一个开发者，更希望看到的是自己的软件是受到很多人的欢迎，而不是受到很多人的讨厌与反感，希望同为学生的我们能多多考虑，不要乱给予评价，如果有想法和建议，可以通过钉钉官方网站上的邮箱进行反馈，祝各位学子们学习进步！
5（满分 5 分）,普通的上班大学生,2020年2月17日,抵制恶意低评,我是个用钉钉办公的人，办公也是这个软件本来的用途，用得很顺手，文件和记录可以存很久很久，从来没出过岔子，界面也明了美观，对于办公为主的人来说，能用得顺手就行，不追求什么优化，所以再次没有什么改进的建议。至于某些，我是说某些，别对号入座气自己，某些学业无成贪图玩乐，自私幼稚，也没多厉害的维生技能的祖国食人花真把自己当成学生宝贝了，能上网课的软件就都是为你们学生打造的了？没接触过社会所以不知道一个软件背后是一个团队一个公司？和自己前途过不去，因为一点谣言没点辨识能力就让无辜的工作者承担后果，实际上离了学业离了父母自己什么都不是
5（满分 5 分）,Cheat*666,2020年2月17日,少年强则国强,我在写下评论之前阅读了很多评价，在此写下个人的观点。现在我国因疫情原因无法开展面授课，引进网课也属无奈之举。初三高三的学生面临着人生抉择，老师也同时在心疼这些学生的时间被无情的浪费掉。有了钉钉这个平台免了不少浪费精力又浪费财力的事情。那些因为自己不愿上网课就恶意评价一星的孩子们请为别人的人生考虑考虑。贪图玩乐终究是一时的。或许你此时的一个抉择就让另一个孩子与未来的理想失之交臂。良药苦口利于病，忠言逆耳利于行。请不要恶意评价对你们有益的软件。同时也希望湖北省加油，祖国母亲快些好起来。万众一心，共同抗疫。加油！
5（满分 5 分）,zzzyannn,2020年2月17日,专门下载下来给五星好评,专门下载来给五星好评，真服了有些人，嘴上说着为国家做事情，实际上连学都不想上。别光说不做，可？宁不上学宁怎么来帮助国家？一个软件要看的是它的实用性而不是依靠你个人心思决定它的好坏，抱抱钉钉，不要被这些过激话语打败。那些天天说让它下架的人，你们不觉得自己很无聊，很过分么？你们就是这么把别人劳动成果玩弄的么？再说了，人家本来也不是给你们用的，它本来就是用来办公的，这么一个无辜的软件被你们说成这样你们不惭愧嘛？？为什么教育局选择了它，不就是因为它做的好么？宁发泄别来这里吖，宁去找教育局。你们也可能不知道一个软件制作有多难。别太过分，都不容易，学着体谅一下人家。与其在这里传播负能，不如去关心一下在一线奋斗的那些医生们，他们才值得我们去学习好叭？如今这个形式，我们不更应该好好学习来护卫国家么？而不是像你们一样在这里无病呻吟，欺负一个不会说话的软件，让它下架。毕竟你不学，别人想学，请别来这里祸害大家，谢谢。
5（满分 5 分）,ggjsgktdxbufcjuferhcdth,2020年2月15日,钉钉没有错，继续加油，辛苦了,作为一名产品经理深知一个功能从策划到上线经历的种种曲折，每一个功能都是自己的孩子。中国的强大靠的是创造力，更靠的是勤劳耕耘脚踏实地自强不息。疫情之下那么多的人为大家保驾护航，国家每次在灾难的时候先出台的政策总是停课延期上课种种。而多少种职业要冲在最前面，多少人为了保证社会的运转要努力工作，为大家保驾护航。每个人都在为疫情做贡献。这次疫情，说白了，大家在保护你们。如果20年后再来一次灾难，你们就是这个国家的中流砥柱。你们可以不爱钉钉，但请别伤害每一个付出的人，成年人牺牲了自己仅有的几天假期7×24小时办公来维持社会的有序运转，希望学生能好好学习，说句实话，你学习不仅仅是为自己学的，也是为国家的未来学的。如果国家现在不强大，能轮到你天天在家玩手机？上网课算不得什么折磨吧，不学也拦不住你，真正的折磨是这次疫情让这个国家家破人亡生灵涂炭，你就满意了？
5（满分 5 分）,阿四米线,2020年2月15日,好好学习吧,我觉得因为学校要上网课而恶意差评的人素质真的挺低，学习本就是一个学生应尽的义务，让你好好学习没有说在逼迫你，学习确实不是唯一的出路，但你不学习又能怎么样，所谓寒门出贵子都是多少年前的说法了，而真正家里没什么钱还学习不好的人又有谁能有好的未来呢，现在就算当兵也是要学历的，你没上大学最多当个很普通的兵；你要是一点学历都没有，还是普通家庭的要是想在外拼搏开公司根本就是不可能，注册个公司基本至少要有几千万的资金，你觉得只是普通打工可能攒这么多钱吗，就算家里能拿出这么多钱让你开，你什么都不会，又怎么可能把公司维持下去，学习真的很重要，千万不要为了现在的享乐而荒废了学习。
5（满分 5 分）,我要当No.1,2020年2月13日,钉钉加油👍👍,特殊时期，钉钉能让我们继续学习真的让人感动。钉钉本没有义务提供这种服务，但是钉钉却做到了。也不多做评价，我也是一名中学生，只是想对因为这件事写差评的同学和其他同学说——学习真的只是你自己的事。我看网上有同学分屏上课，也是无语了，还有脸发出来炫耀。我觉得，你们别偷偷摸摸玩了，你们这种不想上课的干脆和父母老师调和，直接不上课了，疫情结束后也别去学校了，你们是在浪费资源！躺着不爽吗？你们滚回去玩，天天瘫在床上不舒服吗？胆子大点，去反抗啊，用你们写差评的勇气去反抗啊，你们不是爱自由吗？去追求吧！自由的使者们！鄙视链底端永远为你们敞开自由的大门！
5（满分 5 分）,加油考YZ,2020年2月14日,好好想想吧,之前在假期去学校上课，想在家上课。现在可以在家上课，又想去学校上课，到底想要干什么啊？真是太过分了。可以想想现在疫情当前不能出去，即将要高考和中考的学生，只能在家听老师授课，不为自己考虑也要为他们考虑考虑换位思考他们。而且这个软件还应用于企业公司等他们要在这个软件上办公，如果因为一己之思，只是单纯的不想上课，而对他们这些人造成多大的损失和影响，多么遗憾啊。如果不想听课，就不听，如果不想写作业就不完成作业都是自己的事情，不要因为自己的一己之私影响其他需要这个软件的人。
5（满分 5 分）,。，！，。。，！！,2020年2月13日,自己学不学，只与你自己有关,这只是一个用来方便同学们学习的软件而已，学不学是你自己的事，何必那么为难一个软件。看到很多同学恶意评价，理由呢？影响你的假期生活了？还是影响你的学习了？看到有人说学生需要放松，放松是必不可少的，但并不代表你可以为所欲为。因为疫情，很多学校都开展了网课，老师们辛辛苦苦地备课，去研究这些他们可能从未涉及的领域，只是为了让同学们在家也能上课，不影响学习。说难听一点，你以为你们成功地把钉钉“灭了”，就可以不上课了？一个钉钉倒了，还会有千百万个钉钉站起来。自己不努力，居然怪一个软件？的确，你打游戏的时候，怎么不怪它影响你的学习了呢？如果你觉得不学习，不努力，你也照样能够考到好学校。那就没什么可说的了。或者说你压根儿就不想学习，不想考好学校。那宁请自便。不是说因为一个软件，你的学习就能一落千丈或者“一飞冲天”。给五星的原因就是，不希望一个好的学习平台，被一些无知小儿给祸害了。
5（满分 5 分）,sbjgdnajshwj,2020年2月12日,学习很重要！要爱学习！,我真得不明白不喜欢学习就不要去吐槽这个软件，这次疫情严重，只能上网课，我希望我们可以理解一下。老师也不容易，学生也不容易，但是你们不能就因为不爱上网课就来喷这个软件！我觉得这个软件很好用，很方便，网课还没开始，听别人说摄像头还挺清楚的，反正就是好评！还有说可以但是请注意言行！别老是说脏话，你们觉得作为一个学生说脏话很帅很酷吗？你们要点脸吧！就算这个软件下架了，也会用其他软件上课，学习谁都避免不了！压力谁都有，都不想上课是事实但是麻烦你们不要用自己低俗的语言去骂这个软件撒气！这不叫个性这叫傻！
5（满分 5 分）,梦雪姐姐........,2020年2月11日,所谓钉钉,我是在朋友圈看到的，一个学生发的朋友圈，我感到悲哀！为了莘莘学子，钉钉挺身而出，让老师可以网上授课，学生呢？想进办法差评搞垮钉钉，简直是悲哀至极，可悲可叹！我特地下载钉钉前来好评，虽然我知道只是杯水车薪，真想给学生们敲响警钟，这个特殊的假期是给足了你们享受，自由，放松又放纵、呵呵、有些学生不但不感谢钉钉，甚至还因此怨恨钉钉，我只能说等你们考试，甚至以后升学失败不要怪罪别人，只能怪你们自己对自己的放纵！真是可恨可惜！有这么好的机会不好好把握，当初非典我们不能上学的时候，多么渴望有人能给我们指点迷津，可惜那时没有钉钉，现在有了这么好的机会不但不把握，反而怪罪于它，怪它剥夺了你们舒适的假期，舒适的日子，舒适的生活，但是你们呢？有没有你想过？如果不是这次特殊的假期，你们就算不入学也快要入学了吧？那还有现在的休息时间？甚至没来得及上课还可以看回放！对于你们这些恶意差评的人，无话可说、只能说成绩差了不要怪假期，怪这次病毒🦠怪只怪你们自己不争气！言尽于此，感谢钉钉，钉钉加油💪
5（满分 5 分）,ghhfdcg,2020年2月9日,关于网上授课,我是一名初三学生，即将面临中考这个人生的转折点。虽然我不是很满意网上授课这种方式，因为我觉得老师和学生并不能实时互动，老师也不知道学生的具体状况，对进度效率有一定影响。而且有许多学生说剥夺了他们的时间，我并不这么觉得。如果不是这次疫情，我们早已在学校学习，既然可以网上授课，我们在家里也能在听课的情况下更加随意与自由。所以我觉得并不存在剥夺学生自由时间的这种情况。也请各位和我一样的学生不要再给钉钉差评。毕竟在这样的大情况下，软件本身是无辜的。今天我上了半天网课，我觉得这是一个非常好非常nice的软件，我觉得可能等我步入社会了，也会继续使用钉钉！！！！
5（满分 5 分）,一位高中刚毕业的大一学生,2020年2月18日,一位高中刚毕业的大一学生想说的,其实大家都经历过被学习折磨的这么一个阶段 我知道无论是初中还是高中 学习压力很大 很多学生想多些时间去休息 我非常理解 当时我还在读高中的时候 也天天想过学校因为不可抗力而放假 也为了去争取那么一点点的假期而去举报学校什么的 我知道大家不想上课所以想钉钉下架 但大家也要想 就算这个软件下架了 还会有其他软件顶上来 何必浪费这些时间呢 学习很辛苦 但是对大家都很重要 真的 学校不是为了害你们 老师也很辛苦 被迫学习直播上课 大家都是为了你们的前途而努力 还有就是 大家应该想一想 你们这些举动 会让钉钉后面的员工收到多大的影响 一个软件的下架会牵扯到太多事情 希望大家都能考虑周全
5（满分 5 分）,kiayusica,2020年2月18日,视频白嫖失败哈哈哈,我是一个上班党，但是也记得13年的年三十都还在教室苦战备考卷的感受。疫情来的很突然，如果放到我高考那年，我可能真的不知道怎么办才好，自己花费了大量的时间、精力、金钱去努力的这三年，或许就这么烟消云散了。当学生的不想学习很正常，我小的时候也想玩，也埋怨过老师为什么要布置这么多的作业，但是站在人生的十字路口却也无比悔恨为什么自己当初没有再努力一点、再认真一点。大家现在上网课或许感到痛苦，但是真的要珍惜这种感觉，因为上了大学、找到工作之后，绝大多数人是真的很难再找到这么一个肯用尽全力去实现的事情了。钉钉或许有缺点、有不足，但是想逃避学习的心绝对不是你们拿来打一星的理由，五星好评一次付清👌。中国🇨🇳加油！武汉加油！
5（满分 5 分）,热心网友某某涵,2020年2月17日,我就喜欢用钉钉，请不要恶意差评。,用钉钉上课的同学们，我想说的是，如果今年，没有这场突如其来的疫情灾难，我们是不是早已经开始了早起晚睡，白天上课晚上写作业的生活了呢?国难当头，我们才获得了这样的的额外假期。在这样的情形下，就从我们学生自身角度讲，钉钉给我们提供的是一个能像正常期间一样学习的机会。
5（满分 5 分）,简直发挥好,2020年2月17日,高三学生体验的真实评价,在今天看到钉钉官博之前我就开始使用钉钉学习网课了，钉钉直播的效果很好，音质也很清晰，打卡、互动甚至多种多样的表情能满足用户的多种需求。除此之外我还发现了在钉钉专门为班级开通了一些功能，可以说在国难当头、全国人民提心吊胆过日子的时候，钉钉工作人员还加班加点的给大家提供便利。所以我真的很不解为什么这么多学生因为学校使用这个平台就给其低分评价，不觉得这么做很给国人丢脸吗？你们到底有没有良心的？我们国家小学生就这点素质？
5（满分 5 分）,CMTING.,2020年2月14日,希望大家不要把自己的怨念发泄在别人的心血上,钉钉这个软件在一定程度上帮助了学生们的学习，老师和学生也能通过这款软件交流沟通，甚至能更好的督促孩子们的学习。但是有些学生因为自己不想读书，就把钉钉的评分打的很低，从4.6分直接降到了2.4分。我能理解你们不想学习，因为有时候真的很累。但是你要挺过去，成为自己想成为的人，变成优秀的、令人们仰慕的人。你不一定要去改变世界，但你可以通过你的努力让这个世界变得更好，即使是你认为的微不足道的一份心意。上学时老师们的鸡汤你们应该都还记得，那你就要努力让这鸡汤变成你的人生！钉钉是阿里巴巴公司推出的一款有能力改变未来社会局面的软件，我不忍心让这款软件还在胚胎中就下架。
5（满分 5 分）,扶卿仙女,2020年2月13日,钉钉感言 钉钉我心,我是个可怜的学生 迫于疫情的压力 最近发现网上传来许多对于钉钉的恶意评分 刚开始觉得很愤怒（解气 但是 我是在中国共产党的领导下 对生活充满热情 对世界充满善意 在社会主义的光辉下根正苗红的好青年 对于向钉钉软件恶评这种事情我是持于平和心态 本着我不犯人人不犯我 能够创造出来钉钉软件的每一个人都是努力并且认真的 就仅仅因为 你的老师 你的学校要求你 早上7点起来打卡学习 给你布置作业 还让你上网课 晚自习结束打卡 你就可以对一群对生活充满善意 认真努力工作的陌生人抱一无妄的否定吗？这是人格上的缺陷 你的一分否定的不仅是别人 也是自己 所以 大家都平和一点吧 设计者们也跟学生没有愁 他们也曾是学生 只不过是这件事没人做 他们才站了出来 接受你们这些学生的怒火 都歇歇吧 有空唧唧歪歪不如做两道题
5（满分 5 分）,苼伈,2020年2月18日,好吧实际上我讨厌死这个软件了,说真的我主观意识上讨厌死钉钉了，本来应该有一个长长的舒服的寒假，但现在一天一直盯着平板看，真的有些受不了，网上的听课效率和线下的是完全不一样的，如果遵从我内心想法我真的想给它打1星，但是毕竟是大人的办公工具，也是程序员辛辛苦苦开发出来的，如果仅仅是因为我们这些学生讨厌上课导致它下架的话我真的觉得有点说不过去，看见它2.6的评分也确实觉得它蛮惨的，疫情是天灾，是人类肆意虐杀动物的报应，我们应该好好的去跨越这场灾难，有多少好学的人还在指望这个软件啊（我只是一个初二的学生，差生，彻彻底底的差生，我也知道如果没有这个软件的话我现在本来应该在打王者荣耀，打和平精英，但是我想了好久还是决定打五星，不是分期付款的五星，是完完整整的五星，希望疫情可以快快过去，我开始想念学校的生活了）希望钉钉不要下架啊！如果是因为我们这些学生害得它下架了心里多少有些内疚，希望这个软件还是好好的，像以前一样
5（满分 5 分）,lubaek56,2020年2月18日,加油—一个小学生,的确有很多学生反对这个软件，但是我是觉得在评论下面大骂的那些人，如果自己都不想让自己变优秀那就别说什么了。我自己也是一个学生，我也不是很好的那种好学生，我不是好学生，我不知道自己为什么会这么想，我就是觉得这个软件真的挺好的，你不愿意用你就不用，是钉钉强迫你用这个软件的吗？是创始人要你用这个软件的吗？又不是他们。我只是发表自己的意见，没有针对个人。在评论区下面说脏话的人我是想真的是。你学习这么久你就是学的脏话吗，中国人都是文明的，说脏话自己私下说说就行了，为什么还要搬到网上来破口大骂。我没有针对个人我再强调一遍好吗。我是想让你们好歹别这个样子。如果钉钉下架了，还有那种要中考的，小升初的，他们不上课了怎么办。你自己也是一个学生，学习是自己的首要任务，本该开学的时间学习又有什么错呢，大家只是换了个平台学习，毕竟现在特殊时期。 我们都是学生。就算是如此，我想也有学生借着上课的名义去玩手机吧。现在正当学习的好时机，不能出门，我们能做的就是保护好自己，在家中也要学习，我自己也是学生，我觉得这样真的不好。我真的不是针对个人的，所以请大家在学习的时间好好学习。
5（满分 5 分）,略😛,2020年2月15日,建议,我认为吧，大家对钉钉网课的事情有些意见或针对。说占用大家对娱乐时间了，或关于摄像头可以被老师随意打开的事情。我觉得吧，大家没必要反应那么大，也不至于来投诉这个软件。请大家冷静想一想，老师为什么会占用大家和自己的时间来给咱们讲课？老师在家睡懒觉不香嘛？其实老师还是为我们好啦，不然哪个“没心眼”的老师会用自己的时间和精力来跟大家讲授知识。到时候学进去的知识是对自己好的，还有钉钉网课他是无辜的😂所有的作业量以及网课时间都是各位班主任所定的大家如果不同意可以跟老师商量，请不要伤及无辜🙃
5（满分 5 分）,凯凯学弟,2020年2月15日,学习,虽然很多人都觉得钉钉这个软件很差，但是我觉得不错👍，因为现如今时代已经发展的太快了，如果不给自己增添一些知识的话，可能我们会变得越来越像落后时代的人一样，所以，我给五星好评，学习这种事情是需要一点点积累起来最终才能取得回报的，但如果中国某些学生对学习有着其他的偏见，对不起，你需要端正自己的学习态度。我也是一名学生，正在为自己的未来而努力，我不想看到我们国家的花朵是一个怎么怎么样的人，所以，请大家不要再骂钉钉了，谢谢大家了。
5（满分 5 分）,九月深夜,2020年2月14日,关于钉钉,由于疫情在家，停课不停学，老师组织大家用钉钉直播上课。身为一名高一生，自从上了高中，我就真正觉得时间是很宝贵的，要抓好一分一秒。一开始寒假延长我还有点焦急，因为高中学业紧张，要掌握的知识很多，一旦停课，很多课就落下了。现在我上网课已经有五六天了，虽然会比在教室上课的效率要低一点，但每天也在学新知识。钉钉这个软件真的挺好的，在这么特殊的时候给老师学生推出了专门的功能。每天打卡激励、语音会议、直播回看、布置作业……还能收到老师对你作业的评语，每一个功能都很人性化。
5（满分 5 分）,128√e90,2020年2月10日,对钉钉的看法,我看好多评论都是初高中生，而我呐，作为一名小学六年级的学生，我觉得其实软件没错吧？？在疫情期间我们用它学习不是更轻松吗？当然很多人认为就因为它让我们又陷入学习的苦海，因此特别不满，只给1星.我刚开始吧其实也给的一星，虽然成绩好但非常非常讨厌学习，后来我看了那些哥哥姐姐的看法，我觉得其实钉钉也很好吧。。当然我给五星并不是可怜，是真的觉得它很好，学习软件就必须遭到差评吗？？刚放假的时候我和一个女生一起努力学习，当然我不爱学习，这段时间也没有坚持长久，但不久后，我便硬着头皮把作业写完了.这段时间有钉钉的帮助，为毛呢？就因为老师让下载让上网课，我就写完啦～这难道没有钉钉的帮助吗？今天开始布置作业了，我刚刚完成了一项录音任务..虽然说功能多吧，但是还是小小的不情愿......但也希望大家理智评分，不要全怪钉钉啊啊啊！
5（满分 5 分）,bleachlk,2020年2月19日,自认站在道德顶峰，冷不冷？,首先，我没那么多仇恨要宣泄，但是这评论看得我也是不太爽，倒也不是不爽这软件，而是不爽整天都是些“正义人士”搁这儿伸张正义，但凡有点智商的人会不知道上网课不是平台的锅？会不知道课总是会上着走？不过是学生天性使然的不满和烦躁罢了。这不是现实，走上网络平台既要接受网络带来的好当然也必须接受网络带来的坏，不然为什么网络上的对喷高手为什么现实里一声不吭？别总是整天说怎么怎么冤枉，说软件怎么怎么好，给1星的人在乎的是这个吗？不需要有些正义人士出来匡扶正义哈，整得好像学生些都是弱智一样，我相信大家心里都有数，只是情感需要一个宣泄口，既然是上了网络，就要有点抗压能力，这就是网络大环境，不可置疑，不管别人怎么做怎么说，反正我觉得现实已经够压抑，如果要我上个网还要顾头顾尾整得来自己草木皆兵的，那我肯定是做不到，谁喜欢当网络圣人谁当哈，我是没这兴趣。
5（满分 5 分）,就是大家阿贾克斯,2020年2月17日,钉钉你其实很好,之前在b站刷到钉钉的"一星求放过”音频，起初是和大多数人一样，觉得钉钉这个视频做的很有意思，但随后放了几遍就感觉很难过。钉钉也没想到会爆发疫情，也没想到会选中自己来直播开课，一切都是意外而已，而后就因此被人评论一星。虽然音乐是比较欢脱的，但是字里行间还是体会到了钉钉团队的无奈。不愿意学的就请自动离开这个软件，没人强迫你们非要留下来，还有一些看热闹才来评价一星的，也许你们认为自己仅因一时的欢愉随手一星，但是积极正确的评论是对整个钉钉团队的鼓励与鞭策。白衣使者在你不知道的地方开路，我们能做的，能努力做好的，只有打开课本打打卡，学学习而已，不用担心自己的性命之忧。所以，真心希望钉钉可以自信自信再自信，不用去管那些口出恶言的人，毕竟你们的背后还有我们，钉钉的优越之处也恰恰吸引了我们。加油加油加油，希望越办越好！(>^ω^<)
5（满分 5 分）,Yosepha__,2020年2月16日,写给那些喷钉钉的人,为什么要抨击钉钉还有只打一颗星，明明是满星好么？！！钉钉做到了疫情期间学校和老师做不到的事，早读打卡，很对人抱怨打卡，那你有为自己的前途着想么？早晨起不来，钉钉帮助你；老师搞不定授课方式，钉钉帮助你；无法每天按时布置作业，钉钉帮助你，钉钉就是为我们的学习提供了一个平台，如果你不想学只是一味的抱怨，只能说就算你上学也是一样，不想学的人无论以什么方式他都不想学。祖国被疫情的黑暗笼罩，看看那些奋战在一线的医护人员，看看那些被病毒夺去生命的人，我们还有什么理由，不能在温暖舒适的家里安心的学习，不努力学习。在家打发时间，你们的良心不愧疚么？祖国还有什么未来？多少地区通讯网络设备有限，多少孩子渴望上学，而我们现在坐在家里，坐在屏幕面前就可以上课学习为自己的未来为国家奋斗，请不要再喷钉钉了，如果这么好的平台都下架，就等着哭和未来后悔吧。
5（满分 5 分）,张雪松了一口气看完了吗,2020年2月13日,希望我们可以正确看待这个软件,这个软件真的很好，我是一名高四的学生，今年突然出现了疫情完全是出乎意料的，而且这导致我们无法上学，可是停课不停学，如果我的脚步慢了下来，那开学后我要多长时间才能进入状态，又还有多长时间给我学习，这时候真的很需要钉钉，用他来给我上课，当然一开始用这个我也很不愿意，但一想，如果不用这个，那我将损失更多，我觉得，给孩子减负也可以，但是作为毕业班的学生，如果不让他们学习，会不会害了那些自制力差的人呢？我希望我们能够看的长远一点，不要为了眼前的安逸而忽视了远方的田野
